"brewery_id","beer_name","beer_id","abv","ibu","style","ounces"
413,"Lily Flagg Milk Stout",925,0.05,30,"Milk / Sweet Stout",12
413,"Monkeynaut IPA",637,0.072,70,"American IPA",12
414,"Heavy Machinery IPA Series #1: Heavy Fist",1409,0.07,NA,"American Black Ale",16
414,"Fire Eagle IPA",343,0.062,NA,"American IPA",12
414,"Peacemaker",342,0.051,NA,"American Pale Ale (APA)",12
414,"Pearl-Snap",341,0.053,NA,"German Pilsener",12
414,"Black Thunder",340,0.052,NA,"Schwarzbier",12
415,"Kölsch 151",1408,0.049,16,"Kölsch",12
416,"Tybee Island Blonde",1407,0.047,17,"American Blonde Ale",12
416,"Savannah Brown Ale",1406,0.062,55,"American Brown Ale",12
417,"Helen's Blend",1405,0.05,NA,"Cider",12
417,"Jack's Hard Cider",823,0.051,NA,"Cider",12
418,"Hazed & Infused",1395,0.049,35,"American Pale Ale (APA)",12
418,"Hoopla Pale Ale",808,0.057,35,"American Pale Ale (APA)",12
418,"Hazed & Infused (2010)",81,0.049,35,"American Pale Ale (APA)",12
419,"Cascadian Dark Ale",1393,0.06,75,"American Black Ale",12
419,"Wheat the People",893,0.044,13,"American Pale Wheat Ale",16
420,"Sanitas Saison Ale",1392,0.058,20,"Saison / Farmhouse Ale",12
420,"Sanitas Black IPA",1391,0.068,65,"American Black Ale",12
421,"Beaver Logger",1383,0.052,19,"American Pale Lager",12
422,"Nectar of the Hops",1375,0.08,NA,"Mead",16
422,"Sunshine Nectar",1374,0.08,NA,"Mead",16
422,"Black Raspberry Nectar",1373,0.08,NA,"Mead",16
423,"Yellow Collar",1372,0.059,NA,"Mead",12
423,"Green Collar",1371,0.059,NA,"Mead",12
424,"Grazias",1351,0.063,30,"Cream Ale",16
424,"Habitus IPA",1346,0.08,86,"American IPA",16
424,"Ex Umbris Rye Imperial Stout",904,0.099,85,"American Double / Imperial Stout",16
425,"Patty's Chile Beer",1345,0.042,NA,"Chile Beer",12
425,"Colorojo Imperial Red Ale",1316,0.082,NA,"American Strong Ale",12
425,"Wynkoop Pumpkin Ale",1045,0.055,NA,"Pumpkin Ale",12
425,"Rocky Mountain Oyster Stout",1035,0.075,NA,"American Stout",12
425,"Belgorado",928,0.067,45,"Belgian IPA",12
425,"Rail Yard Ale",807,0.052,NA,"American Amber / Red Ale",12
425,"B3K Black Lager",620,0.055,NA,"Schwarzbier",12
425,"Silverback Pale Ale",145,0.055,40,"American Pale Ale (APA)",12
425,"Rail Yard Ale (2009)",84,0.052,NA,"American Amber / Red Ale",12
426,"First Press",1342,0.05,NA,"Cider",12
426,"Magic Apple",1341,0.05,NA,"Cider",12
427,"Quakertown Stout",1333,0.092,50,"American Double / Imperial Stout",12
427,"Greenbelt Farmhouse Ale",1332,0.051,20,"Saison / Farmhouse Ale",12
428,"Track 1 Amber Lager",1330,0.045,NA,"American Amber / Red Lager",16
429,"Schlafly Yakima Wheat Ale",1324,0.05,45,"American Pale Wheat Ale",12
429,"Schlafly Black Lager",1323,0.05,NA,"Schwarzbier",12
429,"Schlafly IPA",1078,0.045,30,"American IPA",12
429,"Schlafly American Brown Ale",1077,0.05,30,"American Brown Ale",12
429,"Schlafly Hefeweizen",588,0.041,16,"Hefeweizen",12
429,"Schlafly Summer Lager",53,0.045,17,"Munich Helles Lager",12
430,"Green Bullet Organic India Pale Ale",1322,0.07,45,"American IPA",16
431,"Face Plant IPA",1309,0.062,65,"American IPA",12
431,"Rhino Chasers Pilsner",1308,0.056,55,"Czech Pilsener",12
432,"Paleo IPA",1307,0.06,NA,"English India Pale Ale (IPA)",12
432,"Buck Snort Stout",1306,0.061,NA,"American Stout",12
432,"Station 33 Firehouse Red",1305,0.055,NA,"Irish Red Ale",12
432,"Slimy Pebble Pils",1304,0.045,NA,"German Pilsener",12
433,"Blur India Pale Ale",1302,0.074,60,"American IPA",12
434,"Gateway Kolsch Style Ale",1300,0.053,32,"Kölsch",12
434,"Wee-Heavy-Er Scotch Ale",1260,0.07,24,"Scotch Ale / Wee Heavy",12
434,"13 Rebels ESB",1259,0.052,42,"Extra Special / Strong Bitter (ESB)",12
435,"Angry Orchard Apple Ginger",1294,0.05,NA,"Cider",16
435,"Angry Orchard Crisp Apple",1293,0.05,NA,"Cider",16
435,"Angry Orchard Crisp Apple",1292,0.05,NA,"Cider",12
436,"No Limits Hefeweizen",1285,0.05,NA,"Hefeweizen",16
436,"Honeyspot Road White IPA",1189,0.06,NA,"American White IPA",12
436,"Road 2 Ruin Double IPA",1171,0.072,NA,"American Double / Imperial IPA",12
436,"Workers Comp Saison",1170,0.048,NA,"Saison / Farmhouse Ale",12
436,"Ol' Factory Pils",1169,0.05,NA,"German Pilsener",12
437,"Na Zdraví Pilsner",1283,0.048,32,"Czech Pilsener",16
437,"Nice Rack IPA",1282,0.055,65,"American IPA",16
438,"East India Pale Ale",1279,0.068,47,"English India Pale Ale (IPA)",16
438,"Brooklyn Summer Ale",756,0.045,NA,"English Pale Mild Ale",12
438,"East India Pale Ale",566,0.068,47,"English India Pale Ale (IPA)",12
438,"Brooklyn Summer Ale (2011)",328,0.045,NA,"English Pale Mild Ale",12
438,"Brooklyn Lager (16 oz.)",66,0.052,NA,"American Amber / Red Lager",16
438,"Brooklyn Lager (12 oz.)",65,0.052,NA,"American Amber / Red Lager",12
439,"Northern Hawk Owl Amber",1278,0.058,NA,"American Amber / Red Ale",12
439,"CEO Stout",1277,0.059,NA,"American Stout",16
439,"Will Power Pale Ale",1276,0.047,NA,"American Pale Ale (APA)",16
440,"Longboard Island Lager",1274,0.046,18,"American Amber / Red Lager",24
440,"Longboard Island Lager",1220,0.046,18,"American Amber / Red Lager",16
440,"Longboard Island Lager",1070,0.046,18,"American Amber / Red Lager",12
440,"Longboard Island Lager",590,0.046,18,"American Amber / Red Lager",12
441,"SNO White Ale",1273,0.048,NA,"Witbier",16
441,"BRIK Irish Red Ale",365,0.048,NA,"Irish Red Ale",16
441,"AXL Pale Ale",273,NA,NA,"American Pale Ale (APA)",16
442,"Rustic Red",1268,0.052,23,"Irish Red Ale",16
442,"Stimulator Pale Ale",697,0.053,48,"American Pale Ale (APA)",16
442,"Old Town Ale",696,0.045,22,"Kölsch",16
442,"Car 21",695,0.044,28,"English Bitter",16
442,"Cache La Porter",694,0.05,24,"American Porter",16
443,"O'Fallon Pumpkin Beer",1264,0.055,NA,"Pumpkin Ale",12
443,"5 Day IPA",1258,0.061,66,"American IPA",12
443,"O'Fallon Wheach",128,0.051,7,"Fruit / Vegetable Beer",12
444,"Marble Pilsner",1262,0.047,NA,"German Pilsener",12
444,"Marble India Pale Ale",845,0.062,NA,"American IPA",12
445,"Jack Pine Savage",1257,0.053,43,"American Pale Ale (APA)",16
445,"Forest Fire Imperial Smoked Rye",1256,0.099,85,"Rye Beer",16
445,"Bad Axe Imperial IPA",1255,0.098,76,"American Double / Imperial IPA",16
445,"Morning Wood",986,0.055,35,"Oatmeal Stout",16
445,"Bark Bite IPA",985,0.066,50,"American IPA",16
446,"Trail Maker Pale Ale",1251,0.065,NA,"American Pale Ale (APA)",12
446,"Action Man Lager",1250,0.055,NA,"Vienna Lager",12
447,"Cranberry Blend",1246,0.049,NA,"Cider",12
447,"Orignal Blend",977,0.051,NA,"Cider",12
448,"Big Nose",1242,0.073,50,"American IPA",12
448,"Cotton Mouth",1241,0.05,10,"Witbier",12
448,"Stump Knocker Pale Ale",1240,0.056,35,"American Pale Ale (APA)",12
448,"Midnight Oil",1239,0.05,38,"Oatmeal Stout",12
448,"Wild Night",1238,0.059,18,"Cream Ale",12
449,"Pit Stop Chocolate Porter",1237,0.037,34,"American Porter",12
449,"Pace Setter Belgian Style Wit",1236,0.037,21,"Witbier",12
449,"Back in the Saddle Rye Pale Ale",1047,0.037,53,"American Pale Ale (APA)",12
450,"Dodgy Knight Imperial IPA",1229,0.08,95,"American Double / Imperial IPA",12
450,"TailGate Saison",1164,0.05,NA,"Saison / Farmhouse Ale",12
450,"TailGate IPA",663,0.05,44,"American IPA",24
450,"TailGate IPA",662,0.05,44,"American IPA",12
450,"TailGate Hefeweizen",623,0.049,28,"Hefeweizen",24
450,"Blacktop Blonde",622,0.05,19,"American Blonde Ale",24
450,"Blacktop Blonde",362,0.05,19,"American Blonde Ale",12
450,"TailGate Hefeweizen",361,0.049,28,"Hefeweizen",12
451,"Hoppy Bitch IPA",1227,0.063,NA,"American IPA",16
451,"Three Skulls Ale Pale Ale",1226,0.063,42,"American Pale Ale (APA)",16
452,"Dank IPA",1224,0.065,NA,"American IPA",16
452,"Dank IPA (2012)",964,0.065,NA,"American IPA",16
453,"All American Blonde Ale",1219,0.05,NA,"American Blonde Ale",12
453,"All American Red Ale",1218,0.05,NA,"American Amber / Red Ale",12
454,"Chuli Stout",1213,0.059,55,"Irish Dry Stout",12
454,"Mother Ale",1159,0.056,46,"American Blonde Ale",12
454,"Twister Creek India Pale Ale",947,0.065,71,"American IPA",12
454,"Single Engine Red",929,0.058,46,"Irish Red Ale",12
455,"Mirror Pond Pale Ale",1210,0.05,40,"American Pale Ale (APA)",12
456,"Dam Lager",1207,0.045,NA,"American Amber / Red Lager",12
456,"Red Clay IPA",1206,0.07,NA,"American IPA",12
697225,"Hips Don't Lie",1204,0.062,NA,"Hefeweizen",16
697225,"Ride Again Pale Ale",1122,0.052,NA,"American Pale Ale (APA)",16
697225,"The Farmer's Daughter",700,0.048,NA,"American Blonde Ale",16
458,"Bomber Mountain Amber Ale (2013)",1200,0.046,20,"American Amber / Red Ale",12
458,"Indian Paintbrush IPA",1199,0.07,75,"American IPA",12
458,"Saddle Bronc Brown Ale (2013)",1198,0.048,16,"English Brown Ale",12
458,"Wagon Box Wheat Beer",1197,0.059,15,"American Pale Wheat Ale",12
459,"Skilak Scottish Ale",1193,0.058,NA,"Scottish Ale",12
459,"Peninsula Brewers Reserve (PBR)",1187,0.05,15,"American Blonde Ale",12
459,"Sunken Island IPA",349,0.068,NA,"American IPA",12
459,"Skilak Scottish Ale (2011)",348,0.058,NA,"Scottish Ale",12
460,"River North White Ale",1180,0.05,NA,"Witbier",16
460,"River North Ale",1179,0.05,NA,"American Amber / Red Ale",16
461,"77 Fremont Select Spring Session IPA",1174,0.04,NA,"American IPA",12
461,"Fremont Organic Pale Ale",1116,0.045,NA,"American Pale Ale (APA)",12
461,"Abominable Ale",994,0.08,NA,"English Strong Ale",12
461,"Harvest Ale",901,0.065,35,"Saison / Farmhouse Ale",12
461,"Fremont Summer Ale",875,0.065,45,"American Pale Ale (APA)",12
461,"Universale Pale Ale",858,0.056,30,"American Pale Ale (APA)",12
461,"Interurban IPA",857,0.065,80,"American IPA",12
462,"Mo's Gose",1172,0.052,10,"Gose",16
463,"Colorado Native",1165,0.055,26,"American Amber / Red Lager",12
463,"Colorado Native (2011)",431,0.055,26,"American Amber / Red Lager",12
464,"La Frontera Premium IPA",1158,0.078,NA,"American IPA",12
464,"Tejas Lager",1157,0.047,NA,"Czech Pilsener",12
464,"Number 22 Porter",1156,0.064,NA,"American Porter",12
464,"Big Bend Hefeweizen",1155,0.056,NA,"Hefeweizen",12
464,"Terlingua Gold",1154,0.06,NA,"American Blonde Ale",12
465,"Descender IPA",1109,0.07,70,"American IPA",12
465,"Sweet As Pacific Ale",1108,0.06,18,"American Pale Wheat Ale",12
466,"Nut Sack Imperial Brown Ale",1107,0.07,NA,"American Brown Ale",12
467,"Pablo Beach Pale Ale",1106,0.05,30,"American Pale Ale (APA)",12
468,"Tampa Pale Ale",1096,NA,NA,"American Pale Ale (APA)",12
468,"Orange Grove Wheat Ale",1095,NA,NA,"American Pale Wheat Ale",12
469,"Side Kick Kölsch",1087,0.05,NA,"Kölsch",12
470,"RecreationAle",1082,0.047,42,"American Pale Ale (APA)",12
471,"Pete's ESP Lager (1998)",1062,0.051,NA,"American Pale Lager",12
471,"Pete's Wicked Summer Brew (1995)",1061,0.047,NA,"American Pale Wheat Ale",12
471,"Pete's Wicked Bohemian Pilsner (1997)",1060,0.049,NA,"Czech Pilsener",12
471,"Pete's Wicked Pale Ale (1997)",1056,NA,NA,"American Pale Ale (APA)",12
471,"Pete's Wicked Summer Brew (2002)",1055,0.047,NA,"American Pale Wheat Ale",12
471,"Pete's Wicked Summer Brew (1997)",1054,0.047,NA,"American Pale Wheat Ale",12
471,"Pete's Wicked Summer Brew (1996)",1053,0.047,NA,"American Pale Wheat Ale",12
472,"The Hole in Hadrian's Wall",1059,0.095,19,"Scottish Ale",16
472,"33 Select Brown Ale",1058,0.065,26,"American Brown Ale",16
472,"Midwest Charm Farmhouse Ale",603,0.06,29,"Saison / Farmhouse Ale",16
472,"Boji Blue Pale Ale",602,0.05,45,"American Pale Ale (APA)",16
472,"Winter Games Select #32 Stout",601,0.057,26,"American Stout",16
472,"Boji Beach Golden Rye Ale",600,0.05,23,"Rye Beer",16
473,"South Ridge Amber Ale",1057,0.06,31,"American Amber / Red Ale",16
473,"Summertime Ale",681,0.052,23,"Kölsch",16
474,"Underachiever",1039,0.05,NA,"American Adjunct Lager",16
475,"Big Island Shandy",1027,0.05,NA,"Shandy",16
475,"Preservation IPA",1026,0.068,NA,"American IPA",16
476,"Watership Brown Ale",1021,0.072,55,"American Brown Ale",12
476,"Gangway IPA",938,0.062,55,"American IPA",12
476,"Long Day Lager",715,0.049,NA,"Czech Pilsener",12
477,"Hangar 24 Helles Lager",1015,0.043,14,"Munich Helles Lager",12
477,"Orange Wheat",1016,0.046,17,"Fruit / Vegetable Beer",12
478,"Big Elm IPA",1003,0.07,NA,"American IPA",12
478,"Gerry Dog Stout",1002,0.065,NA,"American Stout",12
478,"413 Farmhouse Ale",1001,0.06,NA,"Saison / Farmhouse Ale",12
479,"Good People Pale Ale",1000,0.056,36,"American Pale Ale (APA)",12
479,"Snake Handler Double IPA",312,0.093,103,"American Double / Imperial IPA",12
479,"Coffee Oatmeal Stout",311,0.06,54,"Oatmeal Stout",12
479,"Good People IPA",309,0.06,64,"American IPA",12
479,"Good People American Brown Ale",308,0.058,36,"American Brown Ale",12
480,"Loose Cannon",990,0.072,45,"American IPA",12
480,"AARGHtoberfest!",989,0.06,30,"Märzen / Oktoberfest",12
480,"Davy Jones Lager",988,0.06,NA,"Cream Ale",12
481,"Face Down Brown Ale",973,0.057,NA,"American Brown Ale",12
481,"Tempter IPA",827,0.064,NA,"American IPA",12
481,"Bridal Veil Rye Pale Ale",589,0.055,NA,"American Pale Ale (APA)",12
482,"Rude Parrot IPA",972,0.059,75,"American IPA",16
482,"British Pale Ale (2010)",866,0.054,30,"English Pale Ale",16
482,"British Pale Ale",48,0.054,30,"English Pale Ale",16
482,"Ballz Deep Double IPA",47,0.084,82,"American Double / Imperial IPA",16
483,"Des Moines IPA",970,0.068,75,"American IPA",16
483,"Capital Gold Golden Lager",969,0.048,22,"German Pilsener",16
483,"Farmer John's Multi-Grain Ale",968,0.056,21,"American Blonde Ale",16
484,"Topcutter India Pale Ale",966,0.068,70,"American IPA",12
484,"Field 41 Pale Ale",965,0.044,38,"American Pale Ale (APA)",12
485,"Manhattan Gold Lager (1990)",963,NA,NA,"American Amber / Red Lager",12
486,"Mac's Highlander Pale Ale (2000)",962,0.05,NA,"American Pale Ale (APA)",12
486,"Mac's Scottish Style Amber Ale (2000)",961,0.051,32,"American Amber / Red Ale",12
487,"Wisco Disco",953,0.051,31,"American Amber / Red Ale",16
488,"Long Hammer IPA",945,0.065,44,"American IPA",16
488,"Long Hammer IPA",583,0.065,44,"American IPA",12
488,"Copper Hook (2011)",339,0.058,27,"American Amber / Red Ale",12
489,"Dock Street Amber Beer (1992)",944,NA,NA,"American Amber / Red Ale",12
490,"Toxic Sludge",939,0.07,NA,"American Black Ale",16
490,"Blue Point White IPA",692,0.06,40,"American White IPA",12
490,"Blue Point Summer Ale",667,0.044,16,"American Blonde Ale",12
490,"Toasted Lager",665,0.055,28,"Vienna Lager",12
491,"Loafin Bräu",936,0.055,NA,"Altbier",16
491,"Old Elephant Foot IPA",544,0.07,80,"American IPA",16
492,"Deadicated Amber",924,0.054,27,"American Amber / Red Ale",16
492,"Kaleidoscope Collaboration 2012",731,NA,NA,"American Black Ale",16
492,"California Sunshine Rye IPA",730,0.071,85,"American IPA",16
492,"Full Boar Scotch Ale",647,0.074,12,"Scotch Ale / Wee Heavy",16
493,"Sunsplash Golden Ale (2004)",922,0.045,NA,"American Blonde Ale",12
494,"Northern Lights Amber Ale",921,0.05,15,"American Amber / Red Ale",12
494,"Polar Pale Ale",920,0.052,17,"American Pale Ale (APA)",12
494,"Chugach Session Ale",919,0.048,NA,"Cream Ale",12
494,"Fairweather IPA",648,0.061,64,"American IPA",12
495,"Frankenlou's IPA",918,0.07,105,"American IPA",16
495,"Becky's Black Cat Porter",917,0.07,55,"American Porter",16
496,"Green Head IPA",915,0.072,NA,"American IPA",12
496,"Plum Island Belgian White",914,0.054,NA,"Witbier",12
496,"Newburyport Pale Ale",913,0.055,NA,"American Pale Ale (APA)",12
497,"Hop Abomination",881,0.066,100,"American IPA",12
497,"Apricot Blonde",880,0.051,17,"Fruit / Vegetable Beer",12
497,"Dry Dock Hefeweizen",872,0.043,12,"Hefeweizen",12
497,"Dry Dock Amber Ale",871,0.058,49,"American Amber / Red Ale",12
498,"THP White (2006)",870,NA,NA,"Witbier",12
498,"THP Amber (2006)",869,NA,NA,"American Amber / Red Ale",12
498,"THP Light (2006)",868,NA,NA,"American Blonde Ale",12
498,"THP Dark (2006)",867,NA,NA,"English Dark Mild Ale",12
499,"Special Amber",855,0.05,22,"Vienna Lager",12
499,"Special Amber",445,0.05,22,"Vienna Lager",12
500,"Mystical Stout",826,0.054,NA,"Irish Dry Stout",16
500,"Bodacious Bock",825,0.075,NA,"Bock",16
500,"Ambitious Lager",813,0.05,NA,"Munich Helles Lager",16
501,"Tonganoxie Honey Wheat",824,0.044,22,"American Pale Wheat Ale",12
501,"Oregon Trail Unfiltered Raspberry Wheat",616,0.045,NA,"Fruit / Vegetable Beer",12
501,"Annie's Amber Ale",96,0.055,NA,"American Amber / Red Ale",12
502,"Woodchuck Amber Hard Cider",822,0.05,NA,"Cider",12
503,"Sea Dog Wild Blueberry Wheat Ale",815,0.047,NA,"Fruit / Vegetable Beer",12
504,"Dale's Pale Ale (2003)",742,0.065,65,"American Pale Ale (APA)",12
504,"Dale's Pale Ale (2002)",741,0.065,65,"American Pale Ale (APA)",12
504,"Leroy (2005)",734,0.052,NA,"American Brown Ale",12
504,"Gordon Beer (2006)",733,0.087,60,"American Double / Imperial IPA",12
504,"Gordon (2005)",805,0.092,85,"American Double / Imperial IPA",12
504,"Ten Fidy Imperial Stout (2008)",804,0.095,98,"Russian Imperial Stout",12
504,"Ten Fidy Imperial Stout (2007)",803,0.099,98,"Russian Imperial Stout",12
504,"Old Chub (2008)",787,0.08,35,"Scottish Ale",12
504,"Old Chub (2004)",786,0.08,35,"Scottish Ale",12
504,"Old Chub (2003)",785,0.08,35,"Scottish Ale",12
504,"Dale's Pale Ale (2008)",745,0.065,65,"American Pale Ale (APA)",12
504,"Dale's Pale Ale (2006)",744,0.065,65,"American Pale Ale (APA)",12
504,"Dale's Pale Ale (2004)",743,0.065,65,"American Pale Ale (APA)",12
505,"Carolina Lighthouse (2007)",784,0.04,NA,"American Blonde Ale",12
505,"Carolina Blonde (2006)",783,0.05,NA,"American Blonde Ale",12
505,"Carolina Blonde Light (2005)",782,0.035,NA,"American Blonde Ale",12
506,"Choc Beer (2003)",781,0.04,9,"American Dark Wheat Ale",12
507,"T-6 Red Ale (2004)",780,0.047,NA,"American Amber / Red Ale",12
508,"Full Moon Belgian White Ale",768,0.085,NA,"Witbier",12
508,"Desert Magic IPA",625,0.072,NA,"American IPA",12
508,"Up River Light",326,0.042,NA,"Light Lager",12
508,"Full Moon Belgian White Ale (2007)",132,0.085,NA,"Witbier",12
508,"Dry Heat Hefeweizen (2006)",131,0.055,NA,"Hefeweizen",12
509,"Hopluia (2004)",763,NA,NA,"English India Pale Ale (IPA)",16
510,"Ace IPA",762,0.074,83,"American IPA",16
510,"P-51 Porter",761,0.08,31,"American Porter",16
511,"Cold Smoke Scotch Ale (2007)",760,0.065,11,"Scotch Ale / Wee Heavy",16
511,"Double Haul IPA (2009)",759,0.065,65,"American IPA",16
511,"Double Haul IPA (2006)",758,0.065,65,"American IPA",16
511,"Eddy Out Pale Ale",87,0.055,50,"American Pale Ale (APA)",16
511,"Double Haul IPA",86,0.065,65,"American IPA",16
511,"Cold Smoke Scotch Ale",85,0.065,11,"Scotch Ale / Wee Heavy",16
512,"Archer's Ale (2004)",738,0.05,NA,"English Pale Ale",12
513,"Chester's Beer (2005)",737,0.038,NA,"American Pale Lager",12
514,"On-On Ale (2008)",735,0.052,NA,"American Pale Ale (APA)",12
515,"Sweet Georgia Brown",719,0.054,NA,"American Brown Ale",16
515,"Rich Man's IIPA",718,0.087,NA,"American Double / Imperial IPA",16
515,"Monkey Paw Oatmeal Pale Ale",717,0.058,NA,"American Pale Ale (APA)",16
516,"Crabtree Oatmeal Stout",659,0.075,29,"Oatmeal Stout",16
516,"Eclipse Black IPA",556,0.077,71,"American Black Ale",16
516,"Trigger Blonde Ale",716,0.048,NA,"American Blonde Ale",16
517,"Dottie Seattle Lager",673,0.049,25,"American Amber / Red Lager",16
518,"Mucho Aloha Hawaiian Pale Ale",668,0.056,36,"American Pale Ale (APA)",12
519,"Nut Brown Ale",646,0.054,NA,"English Brown Ale",12
519,"White Ale",165,0.046,NA,"Witbier",12
520,"Big River Pilsner",643,0.05,32,"Czech Pilsener",12
520,"House Brand IPA",632,0.06,55,"American IPA",12
521,"Hoppy Boy",641,0.062,65,"American IPA",16
522,"Snake Dog IPA",608,0.071,60,"American IPA",12
522,"Underdog Atlantic Lager",607,0.047,28,"American Pale Lager",12
523,"Scotty K NA",606,0.001,NA,"Low Alcohol Beer",16
523,"Bacon Brown Ale",543,0.068,NA,"American Brown Ale",16
523,"Golden State Ale",347,0.064,NA,"Belgian Pale Ale",16
523,"Baltic Porter",346,0.078,NA,"Baltic Porter",16
523,"Siamese twin",25,0.085,NA,"Dubbel",16
524,"This Season's Blonde",597,0.056,27,"American Blonde Ale",12
524,"Independence Pass Ale",596,0.07,67,"American IPA",12
525,"Triangle India Pale Ale",594,0.057,NA,"American IPA",12
525,"Triangle White Ale",114,0.05,NA,"Witbier",12
525,"Triangle Belgian Golden Ale",113,0.08,NA,"Belgian Strong Pale Ale",12
526,"Bomb Lager (New Recipe)",577,0.051,NA,"Munich Helles Lager",12
526,"Bomb Lager (Old Recipe)",513,0.045,27,"Munich Helles Lager",12
527,"Churchkey Pilsner Style Beer",567,0.049,29,"American Pilsner",12
528,"Jon Boat Coastal Ale",559,0.045,20,"American Blonde Ale",12
528,"I-10 IPA",558,0.068,55,"American IPA",12
528,"People's Pale Ale",553,0.053,28,"American Pale Ale (APA)",12
529,"Rocket Girl",550,0.032,27,"Kölsch",12
529,"Ninja Porter",429,0.053,26,"American Porter",12
529,"Shiva IPA",428,0.06,69,"American IPA",12
530,"Walter's Premium Pilsener Beer",541,0.045,NA,"German Pilsener",12
530,"Floppin' Crappie",109,0.045,NA,"American Pale Wheat Ale",12
531,"Tour de Nez Belgian IPA (Current)",538,0.08,NA,"Belgian IPA",16
531,"Roler Bock (Current)",504,NA,NA,"Maibock / Helles Bock",16
531,"Black Adder IBA (Current)",383,0.073,85,"American Black Ale",16
531,"Very Noddy Lager (Current)",29,0.099,NA,"Schwarzbier",16
531,"Tule Duck Red Ale (Current)",28,0.062,42,"American Amber / Red Ale",16
531,"Original Orange Blossom Ale (Current)",27,0.058,35,"Herbed / Spiced Beer",16
531,"Black Noddy Lager (Current)",26,0.052,40,"Schwarzbier",16
532,"Dolores River Hefeweizen",524,NA,NA,"Hefeweizen",16
532,"Dolores River ESB",450,NA,NA,"Extra Special / Strong Bitter (ESB)",16
532,"Snaggletooth Double Pale Ale",449,NA,NA,"American Double / Imperial IPA",16
532,"Dolores River Pale Ale",448,NA,NA,"American Pale Ale (APA)",16
532,"Dolores River Dry Stout",447,NA,NA,"Irish Dry Stout",16
532,"Dolores River Mild",446,NA,NA,"English Dark Mild Ale",16
533,"Inclined Plane Ale",520,NA,NA,"American IPA",12
534,"Jockamo IPA",516,0.065,52,"American IPA",12
534,"Purple Haze",515,0.042,13,"Fruit / Vegetable Beer",12
534,"Abita Amber",514,0.045,17,"American Amber / Red Lager",12
535,"High Country Pilsner (Current)",511,0.042,NA,"German Pilsener",12
535,"Epic IPA",75,0.065,NA,"American IPA",12
535,"Golden Trout Pilsner",74,0.042,NA,"German Pilsener",12
535,"Real McCoy Amber Ale (Current)",73,0.045,NA,"American Amber / Red Ale",12
536,"Great Falls Select Pale Ale",506,NA,NA,"American Blonde Ale",12
536,"Beltian White",181,0.048,NA,"Witbier",12
537,"White Water Wheat",477,0.05,NA,"American Pale Wheat Ale",12
537,"Grand Canyon American Pilsner",476,0.052,NA,"American Pilsner",12
537,"Grand Canyon Sunset Amber Ale",143,0.054,NA,"American Amber / Red Ale",12
537,"Black Iron India Pale Ale",142,NA,NA,"American IPA",12
538,"Yellowstone Golden Ale",475,0.051,NA,"Kölsch",12
538,"Tumbleweed IPA",474,0.057,NA,"American IPA",12
538,"Lewis & Clark Amber Ale",473,0.05,NA,"American Amber / Red Ale",12
538,"Miner's Gold Hefeweizen",472,0.05,NA,"Hefeweizen",12
538,"Back Country Scottish Ale",471,0.057,NA,"Scottish Ale",12
539,"Dundee Summer Wheat Beer",457,0.045,18,"American Pale Wheat Ale",12
540,"Greenville Pale Ale",433,0.055,52,"American Pale Ale (APA)",12
541,"Second Wind Pale Ale",419,0.05,NA,"American Pale Ale (APA)",12
541,"Sunny Haze",408,0.05,NA,"Hefeweizen",12
542,"Sky High Rye",413,0.06,55,"American Pale Ale (APA)",12
542,"Whitsun",390,0.062,17,"American Pale Wheat Ale",12
543,"River Pig Pale Ale",410,0.054,NA,"American Pale Ale (APA)",16
543,"Oaky's Oatmeal Stout",409,0.047,NA,"Oatmeal Stout",16
544,"Black Star Double Hopped Golden Lager (24 oz.)",404,0.045,15,"American Pale Lager",24
544,"Black Star Double Hopped Golden Lager (12 oz.)",164,0.045,15,"American Pale Lager",12
545,"Pyramid Hefeweizen (2011)",399,0.052,18,"Hefeweizen",12
545,"Haywire Hefeweizen (2010)",82,0.052,18,"Hefeweizen",16
546,"Rumspringa Golden Bock",392,0.066,30,"Maibock / Helles Bock",12
546,"Lancaster German Style Kölsch",195,0.048,28,"Kölsch",12
547,"Common Sense Kentucky Common Ale",382,0.053,22,"American Brown Ale",16
547,"Upstate I.P.W.",381,0.065,70,"American IPA",12
548,"Boneshaker Brown Ale",337,0.055,NA,"English Brown Ale",24
548,"Iron Mike Pale Ale",336,0.056,NA,"American Pale Ale (APA)",24
549,"Ponderosa IPA",335,NA,NA,"American IPA",12
549,"Liquid Amber Ale",64,NA,NA,"American Amber / Red Ale",12
550,"Wapiti Amber Ale",327,0.05,NA,"American Amber / Red Ale",12
551,"Wind River Blonde Ale",323,0.05,NA,"American Blonde Ale",16
551,"Wyoming Pale Ale",324,0.072,NA,"American Pale Ale (APA)",16
552,"Bear Ass Brown",212,0.042,NA,"American Brown Ale",12
552,"Red Mountain Ale",161,0.06,NA,"American Amber / Red Ale",12
552,"Ice Pick Ale",160,0.068,NA,"American IPA",12
553,"Mickey Finn's Amber Ale",174,0.056,NA,"American Amber / Red Ale",12
554,"Heiner Brau Kölsch",129,0.05,NA,"Kölsch",12
555,"BrewFarm Select Golden Lager",110,0.055,NA,"American Pale Lager",12
556,"Pilsner Ukiah",98,0.055,NA,"German Pilsener",12
557,"Heinnieweisse Weissebier",52,0.049,NA,"Hefeweizen",12
